Well_Permit_Num,Period_ID,Production_Indicator,Well_Status,Farm_Name,Spud_Date,Gas_Quantity,Gas_Production_Days,Condensate_Quantity,Condensate_Production_Days,Oil_Quantity,Oil_Production_Days,Averaged,Operator,OGO_NUM,Well_County,Well_Municipality,Well_Latitude,Well_Longitude,Unconventional,Well_Configuration,Home_Use,Reporting_Period,Comment_Reason,Comment_Text,Record_Source
125-24545,15DECU,Yes,ACTIVE,MIDLER/FROEBE B UNIT 5H,01/04/2012,19340.63,31,331.31,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.299369,-80.4075,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24546,15DECU,Yes,ACTIVE,MIDLER/FROEBE B UNIT 6H,01/04/2012,17907.05,31,598.28,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.299342,-80.407361,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24547,15DECU,Yes,ACTIVE,MIDLER/FROEBE B UNIT 8H,01/04/2012,11404.45,31,669.36,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.299261,-80.407386,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24670,15DECU,Yes,ACTIVE,MIDLER/FROEBE B UNIT 7H,02/09/2012,8929.45,31,568.58,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.299183,-80.407411,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24689,15DECU,Yes,ACTIVE,MIDLER/FROEBE A UNIT 3H,03/15/2012,15712.38,31,588.94,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.296519,-80.411747,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24690,15DECU,Yes,ACTIVE,MIDLER/FROEBE A UNIT 4H,03/16/2012,16764.69,31,805.08,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.296564,-80.411656,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24711,15DECU,Yes,ACTIVE,POLLANA UNIT 3H,06/17/2012,20453.72,31,529.16,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.305325,-80.360925,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24712,15DECU,Yes,ACTIVE,POLLANA UNIT 5H,04/02/2012,17971.34,31,782.61,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.305397,-80.360878,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24715,15DECU,Yes,ACTIVE,POLLANA UNIT 1H,04/02/2012,13178.79,29,419.02,29,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.305250,-80.360975,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24736,15DECU,Yes,ACTIVE,MIDLER/FROEBE A UNIT 1H,04/05/2012,11810.92,31,712.70,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.296611,-80.411825,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24737,15DECU,Yes,ACTIVE,MIDLER/FROEBE A UNIT 2H,04/04/2012,18787.61,31,441.96,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.296656,-80.411733,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24743,15DECU,Yes,ACTIVE,CROSS CREEK COUNTY PARK 17H,09/20/2012,17800.10,31,557.27,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.263508,-80.408856,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24744,15DECU,Yes,ACTIVE,CROSS CREEK COUNTY PARK 18H,09/19/2012,19128.09,31,714.04,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.263567,-80.408778,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24745,15DECU,Yes,ACTIVE,CROSS CREEK COUNTY PARK 45H,09/18/2012,22676.54,31,818.51,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.263433,-80.408753,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24746,15DECU,Yes,ACTIVE,CROSS CREEK COUNTY PARK 46H,09/19/2012,18566.63,31,420.07,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.263489,-80.408678,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24747,15DECU,Yes,ACTIVE,CROSS CREEK COUNTY PARK 47H,09/19/2012,20794.61,31,403.27,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.263547,-80.4086,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24754,15DECU,Yes,ACTIVE,CROSS CREEK COUNTY PARK 19H,09/18/2012,19035.17,31,921.04,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.263625,-80.408703,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24806,15DECU,Yes,ACTIVE,KANCEL UNIT 4H,11/28/2012,33084.42,31,917.39,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.287219,-80.415608,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24807,15DECU,Yes,ACTIVE,KANCEL UNIT 7H,11/28/2012,26706.78,31,837.68,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.287217,-80.415753,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24808,15DECU,Yes,ACTIVE,KANCEL UNIT 8H,11/28/2012,27746.14,31,1050.80,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.287136,-80.415750,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24811,15DECU,Yes,ACTIVE,PARIS ALEX UNIT 4H,12/01/2012,27960.15,31,1165.58,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.293047,-80.461075,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24814,15DECU,Yes,ACTIVE,PARIS ALEX UNIT 3H,12/01/2012,28021.57,31,736.41,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.292967,-80.461050,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24858,15DECU,Yes,ACTIVE,CHECHUCK GEORGE UNIT 1H,12/19/2012,16569.51,31,467.35,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.309478,-80.406956,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24859,15DECU,Yes,ACTIVE,CHECHUCK GEORGE UNIT 2H,12/19/2012,17300.91,31,304.47,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.309325,-80.406878,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24860,15DECU,Yes,ACTIVE,CHECHUCK GEORGE UNIT 3H,12/19/2012,23030.22,31,692.35,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.309519,-80.406822,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24861,15DECU,Yes,ACTIVE,CHECHUCK GEORGE UNIT 4H,12/19/2012,21271.62,31,562.75,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.309367,-80.406744,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24894,15DECU,Yes,ACTIVE,MACINTYRE UNIT 2H,04/26/2013,34834.12,31,598.76,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.293194,-80.390931,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24895,15DECU,Yes,ACTIVE,MACINTYRE UNIT 3H,04/26/2013,29789.49,31,576.70,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.293383,-80.390850,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24896,15DECU,Yes,ACTIVE,PARIS ALEX UNIT 2H,12/01/2012,14688.39,31,437.61,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.292886,-80.461025,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24897,15DECU,Yes,ACTIVE,MACINTYRE UNIT 1H,04/26/2013,26466.49,31,836.09,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.293275,-80.390961,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24934,15DECU,Yes,ACTIVE,KANCEL UNIT 3H,12/27/2012,34497.84,31,1232.87,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.287139,-80.415606,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-26971,15DECU,Yes,ACTIVE,AVELLA LAND VENTURES UNIT 2H,05/10/2013,63347.51,31,1243.74,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.271942,-80.431214,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-26972,15DECU,Yes,ACTIVE,AVELLA LAND VENTURES UNIT 3H,05/10/2013,64057.06,31,2445.37,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.271744,-80.431217,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-26973,15DECU,Yes,ACTIVE,AVELLA LAND VENTURES UNIT 4H,05/10/2013,45145.65,31,1158.64,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.271814,-80.431275,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-26974,15DECU,Yes,ACTIVE,AVELLA LAND VENTURES UNIT 5H,05/10/2013,44603.75,31,820.12,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.271806,-80.431094,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-26975,15DECU,Yes,ACTIVE,AVELLA LAND VENTURES UNIT 6H,05/10/2013,42838.96,31,917.68,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.271883,-80.431333,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-26996,15DECU,Yes,ACTIVE,MACINTYRE UNIT 4H,04/26/2013,52899.88,31,1240.14,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.293306,-80.390822,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-26998,15DECU,Yes,ACTIVE,MACINTYRE UNIT 5H,04/26/2013,57036.76,31,1389.25,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.293225,-80.390792,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27015,15DECU,Yes,ACTIVE,GODWIN GEORGE UNIT 6H,08/09/2013,21225.96,31,534.02,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.343119,-80.405250,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27017,15DECU,Yes,ACTIVE,MACINTYRE UNIT 6H,05/24/2013,30403.99,31,788.01,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.293353,-80.390989,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27056,15DECU,Yes,ACTIVE,GODWIN GEORGE UNIT 3H,08/15/2013,32566.14,31,754.73,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.342994,-80.405456,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27060,15DECU,Yes,ACTIVE,GODWIN GEORGE UNIT 1H,08/15/2013,52218.55,31,1081.13,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.343111,-80.405358,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27061,15DECU,Yes,ACTIVE,GODWIN GEORGE UNIT 2H,08/29/2013,39361.03,31,764.29,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.343008,-80.405239,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27062,15DECU,Yes,ACTIVE,GODWIN GEORGE UNIT 5H,08/16/2013,34889.80,31,982.61,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.343003,-80.405347,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27063,15DECU,Yes,ACTIVE,GODWIN GEORGE UNIT 8H,08/16/2013,39851.31,31,1570.60,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.343106,-80.405467,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27129,15DECU,Yes,ACTIVE,COWDEN WILLIAM UNIT 3H,05/08/2014,46811.75,31,885.10,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.307833,-80.369778,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27130,15DECU,Yes,ACTIVE,COWDEN WILLIAM UNIT 4H,05/09/2014,56902.56,31,1467.37,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.307997,-80.369783,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27131,15DECU,Yes,ACTIVE,COWDEN WILLIAM UNIT 6H,05/08/2014,47125.18,31,973.25,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.307917,-80.369781,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27151,15DECU,Yes,ACTIVE,CARNS DONALD UNIT 15H,07/11/2014,46667.83,31,1497.08,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.283008,-80.386486,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27152,15DECU,Yes,ACTIVE,CARNS DONALD UNIT 16H,07/11/2014,43623.94,31,1334.88,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.282992,-80.386308,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27167,15DECU,Yes,ACTIVE,CARNS DONALD UNIT 17H,07/11/2014,40822.01,31,1139.87,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.283081,-80.386539,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27168,15DECU,Yes,ACTIVE,CARNS DONALD UNIT 23H,07/11/2014,46108.43,31,1654.79,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.282919,-80.386256,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27169,15DECU,Yes,ACTIVE,CARNS DONALD UNIT 25H,07/11/2014,42975.54,31,1530.25,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.282936,-80.386433,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27176,15DECU,Yes,ACTIVE,CHRISTMAN UNIT 13H,05/28/2014,61055.07,31,1258.52,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.261792,-80.372558,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27177,15DECU,Yes,ACTIVE,CHRISTMAN UNIT 9H,05/29/2014,30848.11,31,804.55,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.261869,-80.372519,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27178,15DECU,Yes,ACTIVE,CHRISTMAN UNIT 12H,05/27/2014,33512.69,31,1155.39,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.261828,-80.372386,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27179,15DECU,Yes,ACTIVE,CHRISTMAN UNIT 14H,05/28/2014,36664.58,31,1054.39,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.261675,-80.372467,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27191,15DECU,Yes,ACTIVE,CHRISTMAN UNIT 11H,05/27/2014,34359.80,31,848.93,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.261753,-80.372428,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27305,15DECU,Yes,ACTIVE,CARNS DONALD UNIT 18H,07/11/2014,42317,31,1215.88,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.283064,-80.386361,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27365,15DECU,Yes,ACTIVE,COWDEN WILLIAM UNIT 2H,05/09/2014,69065.49,31,2962.51,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.307911,-80.369925,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27373,15DECU,Yes,ACTIVE,COWDEN WILLIAM UNIT 5H,05/14/2014,75062.69,31,4240.21,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.307831,-80.369922,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27374,15DECU,Yes,ACTIVE,COWDEN WILLIAM UNIT 1H,05/14/2014,63962.32,31,3618.92,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.307994,-80.369928,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27583,15DECU,Yes,ACTIVE,PARIS ALEX UNIT 5H,02/23/2015,30394.37,31,3125.18,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.292653,-80.460917,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27584,15DECU,Yes,ACTIVE,PARIS ALEX UNIT 6H,02/23/2015,27831.02,31,3028.85,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.292733,-80.460942,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27585,15DECU,Yes,ACTIVE,PARIS ALEX UNIT 7H,02/23/2015,28351.27,31,2957.79,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.292714,-80.461044,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-27586,15DECU,Yes,ACTIVE,PARIS ALEX UNIT 8H,02/23/2015,44592.34,31,4019.65,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,CROSS CREEK,40.292633,-80.461019,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-23711,15DECU,Yes,ACTIVE,SHOUP 4,05/27/2009,5811,31,,,,,No,ATLAS RESOURCES LLC,OGO-66455,WASHINGTON,DEEMSTON,40.021523,-80.032626,Yes,VERTI,No,Dec 2015 (Unconventional wells),,,OGRE
125-23779,15DECU,No,ACTIVE,ECKERD 1,08/05/2009,,,,,,,No,ATLAS RESOURCES LLC,OGO-66455,WASHINGTON,DEEMSTON,40.034614,-80.051786,Yes,VERTI,No,Dec 2015 (Unconventional wells),Well Temporarily Not Producing,,OGRE
125-23962,15DECU,Yes,ACTIVE,YANOSKY 5H,03/25/2010,25860,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,WASHINGTON,DEEMSTON,40.010322,-80.018461,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24185,15DECU,Yes,ACTIVE,ECKERD UNIT 4H,07/28/2010,51049,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,WASHINGTON,DEEMSTON,40.038083,-80.050981,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24460,15DECU,Yes,ACTIVE,LATKANICH UNIT 2H,09/17/2011,26840,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,WASHINGTON,DEEMSTON,40.028508,-80.047342,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24461,15DECU,Yes,ACTIVE,LATKANICH UNIT 1H,09/14/2011,19948,31,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,WASHINGTON,DEEMSTON,40.028517,-80.047392,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24877,15DECU,No,ACTIVE,BRUNAZZI UNIT 9H,04/22/2013,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,WASHINGTON,DEEMSTON,40.020739,-80.040483,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
125-24878,15DECU,No,ACTIVE,BRUNAZZI UNIT 10H,04/23/2013,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,WASHINGTON,DEEMSTON,40.020781,-80.040472,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
125-24879,15DECU,No,ACTIVE,BRUNAZZI UNIT 11H,04/24/2013,,,,,,,No,CHEVRON APPALACHIA LLC,OGO-39307,WASHINGTON,DEEMSTON,40.020819,-80.040461,Yes,HORIZ,No,Dec 2015 (Unconventional wells),"Well spud, drilling not completed",,OGRE
125-23919,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 8H,04/16/2010,12287.92,31,132.86,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151361,-80.415861,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-23920,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 7H,04/15/2010,12677.17,31,59.95,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151306,-80.415833,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-23921,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 6H,04/15/2010,28255.59,31,106.61,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151250,-80.415806,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-23922,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 5H,04/15/2010,27525.02,31,123.44,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151250,-80.415778,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-23923,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 1H,04/09/2010,23771.93,31,3.82,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151472,-80.415889,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24000,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 2H,05/03/2010,13734.16,31,200.77,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151472,-80.415861,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24001,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 3H,04/15/2010,12667.55,31,182.46,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151417,-80.415833,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24002,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 4H,04/15/2010,17233.60,31,198.62,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151361,-80.415806,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24003,15DECU,Yes,ACTIVE,HEWITT DOUGLAS UNIT 9H,05/15/2010,15991.48,31,259.35,31,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.151417,-80.415861,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24265,15DECU,Yes,ACTIVE,DMC PROPERTIES UNIT 1H,07/26/2011,8934.41,27,231.08,27,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.131581,-80.430933,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24266,15DECU,Yes,ACTIVE,DMC PROPERTIES UNIT 2H,07/26/2011,15279.09,26,125.89,26,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.1316,-80.430961,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24267,15DECU,Yes,ACTIVE,DMC PROPERTIES UNIT 3H,07/26/2011,15383.76,26,190.39,26,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.131639,-80.430911,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24268,15DECU,Yes,ACTIVE,DMC PROPERTIES UNIT 6H,07/26/2011,18495.58,26,146.28,26,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.131736,-80.430731,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24269,15DECU,Yes,ACTIVE,DMC PROPERTIES UNIT 7H,07/26/2011,12513.81,25,163.02,25,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.131697,-80.430783,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
125-24270,15DECU,Yes,ACTIVE,DMC PROPERTIES UNIT 8H,07/26/2011,12089.64,26,42.50,26,,,No,RANGE RESOURCES APPALACHIA LLC,OGO-60915,WASHINGTON,DONEGAL,40.131733,-80.430786,Yes,HORIZ,No,Dec 2015 (Unconventional wells),,,OGRE
